epoch;loss
0;67.09671397268036
1;67.09335535039347
2;67.09334825249996
3;67.09334717940611
4;67.0933467050919
5;67.09334666808867
6;67.0933467151837
7;67.0933466277215
8;67.09334662099364
9;67.09334660081005
10;67.09334653353145
11;67.09334653353145
12;67.09334657053468
13;67.0933466277215
14;67.09334659408219
15;67.09334654698716
16;67.09334664454116
17;67.09334654698716
18;67.0933464729807
19;67.09334656717076
20;67.0933466176297
21;67.09334652343965
22;67.09334660417399
23;67.0933466277215
24;67.09334669836404
25;67.09334658735433
26;67.0933466176297
27;67.09334665463294
28;67.09334651671179
29;67.09334650662
30;67.09334643597745
31;67.09334659071827
32;67.0933465604429
33;67.09334653353145
34;67.0933466277215
35;67.09334660417399
0;67.17500218936834
1;67.17246768800482
2;67.17245934423374
3;67.17245760423216
4;67.17245689175847
5;67.17245668679655
6;67.17245658050994
7;67.17245647789308
8;67.17245643113783
9;67.17245648998963
10;67.17245652254161
11;67.17245655346258
12;67.17245649692137
13;67.17245655271505
14;67.17245651581375
15;67.17245637853819
0;67.17406955776283
1;67.17246418910926
2;67.172458288843
0;67.17245729121673
1;67.17245711901067
2;67.17245676209424
0;67.17245662006161
1;67.172456432497
2;67.17245650133864
0;67.17245666423443
1;67.17245636345147
2;67.17245649515445
0;67.1724565038531
1;67.1724564947467
2;67.17245645247671
0;67.17245648428114
1;67.17245649141675
2;67.17245655142383
0;67.1724565220659
1;67.17245648292197
2;67.1724564846889
0;67.17245644867104
1;67.17245647367966
2;67.1724565321237
0;67.17245653633712
1;67.17245635679157
2;67.17245653919136
0;67.17245647762124
1;67.17245639532386
2;67.17245642556526
0;67.17245647558249
1;67.17245653790016
2;67.17245643399208
0;67.17245656909297
1;67.17245641591519
2;67.17245651805636
0;67.17245641768211
1;67.17245651486233
2;67.17245652865785
0;67.17245646742751
1;67.1724566017129
2;67.17245645811724
0;67.17245654435618
1;67.17245657276271
2;67.17245644282664
0;67.17245652777439
1;67.172456466612
2;67.17245655047242
0;67.17245646226269
1;67.17245660782913
2;67.17245649692137
0;67.17245651839616
1;67.17245652886172
2;67.17245653891953
0;67.17245641659478
1;67.17245644894288
2;67.17245646525285
0;67.1724563453746
1;67.17245648047549
2;67.17245655257912
0;67.17245658716985
1;67.17245638913967
2;67.17245650697917
0;67.17245658417968
1;67.17245652009511
2;67.1724564880868
0;67.17245657738387
1;67.17245641034263
2;67.1724564416034
0;67.1724565631806
1;67.17245645152529
2;67.17245645567074
0;67.1724564370502
1;67.17245646715568
2;67.17245650446472
0;67.17245646049578
1;67.17245651024118
2;67.17245657452962
0;67.1724564947467
1;67.17245656161757
2;67.17245635162675
0;67.17245659892662
1;67.17245653022088
2;67.172456513775
0;67.17245627999881
1;67.17245642454589
2;67.17245649610587
0;67.172456434128
1;67.17245641618703
2;67.17245650330943
0;67.17245652485218
1;67.17245657303454
2;67.17245645696195
0;67.17245648373748
1;67.17245650996934
2;67.17245645240875
0;67.17245645003021
1;67.17245648564031
2;67.1724565656271
0;67.17245643874915
1;67.1724565279103
2;67.17245639634324
0;67.1724565236969
1;67.17245648665968
2;67.17245648713539
0;67.17245644241889
1;67.17245637228604
2;67.17245647259233
0;67.1724564047021
1;67.1724564516612
2;67.17245649107696
0;67.17245652084264
1;67.1724563926735
2;67.17245640979897
0;67.17245657690816
1;67.17245640368273
2;67.172456351219
0;67.1724564498943
1;67.17245646416552
2;67.17245654714247
0;67.17245649760095
1;67.17245644187523
2;67.17245647000992
0;67.17245650765877
1;67.1724565568605
2;67.1724564739515
0;67.17245644296256
1;67.17245636290781
2;67.17245639009109
0;67.17245641537153
1;67.17245656284081
2;67.17245648903821
0;67.17245654517168
1;67.17245647157296
2;67.17245643861324
0;67.17245651703699
1;67.17245653552162
2;67.1724566282166
0;67.17245639226574
1;67.17245649270795
2;67.17245640742043
0;67.17245649529036
1;67.1724564523408
2;67.17245633898652
0;67.17245639049884
1;67.17245642189552
0;67.1731721770236
1;67.17245663147858
2;67.17245643691427
0;67.17245649223226
1;67.17245648693151
2;67.17245645003021
0;67.17245649596995
1;67.17245655971473
2;67.17245648686355
0;67.17245659165509
1;67.17245647653391
2;67.17245640857571
0;67.17245643888506
1;67.17245651601762
2;67.17245648088323
0;67.17245649501854
1;67.17245640653697
2;67.17245649196042
0;67.17245641781803
1;67.17245650752284
2;67.17245645125345
0;67.17245645669011
1;67.17245652437647
2;67.17245651934756
0;67.17245639539182
1;67.17245648183464
2;67.17245644853513
0;67.172456466612
1;67.17245657962648
2;67.17245638574177
0;67.1995123216479
1;67.17674898350744
2;67.1751408081805
0;67.17441581712619
1;67.1738833370905
2;67.17343024683562
0;67.1732866712208
1;67.17313744236776
2;67.17308357258749
0;67.17296784277443
0;67.17293041160542
1;67.17270642663303
2;67.17263411150401
3;67.17259337369319
4;67.17255688992935
5;67.17254345622554
6;67.17251429930636
7;67.17250452025826
8;67.1724928031784
9;67.1724879477014
0;67.17248141025912
1;67.1724790652937
2;67.17247520309365
3;67.17247235578128
4;67.17246893680456
5;67.17246586584177
6;67.17246497368662
7;67.17246517898832
8;67.17246384809505
9;67.17246123850043
0;67.1724600252428
1;67.17245984277505
2;67.1724593355351
3;67.17245765112332
4;67.17245736141754
5;67.17245726009187
6;67.17245703827633
7;67.17245687436117
8;67.1724565677338
9;67.17245637976144
0;67.17245624194223
1;67.17245651554191
2;67.17245621971989
3;67.17245653674486
4;67.1724563752762
5;67.17245646783526
6;67.17245654408435
7;67.17245640626514
8;67.17245636059722
9;67.17245626110643
0;67.17245649270795
1;67.17245657385004
2;67.17245650412494
3;67.17245648496072
4;67.1724565485696
5;67.17245657670428
6;67.17245674714343
7;67.17245641197363
8;67.17245656161757
9;67.17245667823383
0;67.1724564042264
1;67.17245667986482
2;67.17245645886477
3;67.1724564394967
4;67.17245650657144
5;67.17245638180019
6;67.17245642767196
7;67.17245645927252
8;67.172456469874
9;67.17245661013972
0;67.17245648169873
1;67.17245647272824
2;67.17245642298285
3;67.17245623052524
4;67.1724565004552
5;67.17245647721349
6;67.1724562582522
7;67.17245683664437
8;67.17245666987496
9;67.17245657792753
0;67.17245631696807
1;67.1724566158482
2;67.17245625865993
3;67.17245643684632
4;67.17245639974115
5;67.17245659260651
6;67.17245675407517
7;67.1724564955622
8;67.1724565412301
9;67.17245642909909
0;67.1724566655936
1;67.17245660320798
2;67.17245642787584
3;67.17245648740722
4;67.17245634122915
5;67.17245664561389
6;67.17245655101608
7;67.17245655366645
8;67.17245644051607
9;67.17245650371719
0;67.17245659138325
1;67.17245656120981
2;67.17245656651056
3;67.172456411362
4;67.17245641870149
5;67.17245642624485
6;67.1724564955622
7;67.17245651860003
8;67.17245654571535
9;67.17245621278816
0;67.17245642012861
1;67.17245650657144
2;67.17245653225963
3;67.17245651431867
4;67.1724564386812
5;67.17245639179004
6;67.17245644561292
7;67.17245645764153
8;67.17245642787584
9;67.17245646559263
0;67.17245632675404
1;67.17245655957882
2;67.17245661299395
3;67.1724564955622
4;67.17245654816185
5;67.1724564963777
6;67.17245644540905
7;67.17245676875415
8;67.17245636141273
9;67.17245667904932
0;67.17245634754926
1;67.17245660483897
2;67.1724566182947
3;67.17245647028176
4;67.17245642991459
5;67.17245638383893
6;67.17245658200503
7;67.17245666681684
8;67.17245637976144
9;67.17245643888506
0;67.17245641747824
1;67.17245642298285
2;67.17245643358433
3;67.17245639892565
4;67.17245660973197
5;67.17245637038322
6;67.17245653674486
7;67.17245664948751
8;67.1724564217596
9;67.1724564739515
0;67.17245645560278
1;67.17245643236109
2;67.1724564906692
3;67.17245648985372
4;67.17245645376791
5;67.17245647599024
6;67.17245653022088
7;67.17245644377806
8;67.17245664969138
9;67.17245651513416
0;67.17245632675404
1;67.17245633857877
2;67.17245653592937
3;67.17245646090352
4;67.17245664479839
5;67.17245628761013
6;67.17245651533804
7;67.1724565485696
8;67.17245662971168
9;67.17245664765264
0;67.1724563728297
1;67.172456356112
2;67.17245664194415
3;67.17245667374858
4;67.17245641319687
5;67.17245639464429
6;67.17245648536847
7;67.1724564955622
0;67.19375100400076
1;67.17732589393034
2;67.17580139647825
3;67.17502398111444
4;67.17464884332459
5;67.1741994071138
6;67.17381268435481
7;67.17359610553427
8;67.17341821334242
9;67.17321464600144
0;67.17306563243996
1;67.17295857504378
2;67.17287420807284
3;67.17281261756224
4;67.17274702112002
5;67.1726886989228
6;67.1726532903935
7;67.17261675280677
8;67.17259068254874
9;67.17257190610768
0;67.17255064565873
1;67.17253143272218
2;67.17252357804624
0;67.17253159398697
1;67.17250221015539
2;67.17248744759705
3;67.17247851075484
4;67.17247297963749
5;67.17246850173622
6;67.17246662445908
7;67.17246304931444
8;67.17246099935555
9;67.17246069272818
0;67.17245931800188
1;67.17245750270263
2;67.17245726172287
3;67.17245691799033
4;67.17245648088323
5;67.17245656202532
