epoch;loss
0;57.19531532552751
1;54.779030550879945
2;53.21254674324956
3;52.17256147367149
4;51.21219690482309
5;50.363856788378385
6;49.528678641918574
7;48.75968569220599
8;48.01409320786215
9;47.27281504413702
10;46.5761455578988
11;45.9001572617436
12;45.23948854570726
13;44.58952195726268
14;43.95014491820969
15;43.32189087953968
16;42.70575608917128
17;42.10459088850447
18;41.47666950277385
19;40.87709652303421
0;40.27614130807556
1;39.69342536890461
2;39.13367806879204
3;38.54661129462576
4;37.942376147856606
5;37.37776213712256
6;36.81914570865434
7;36.21694624726921
8;35.67089385007858
9;35.12750597377942
10;34.535856048298896
11;34.008825127807015
12;33.37894750676567
13;32.81364527030269
14;32.29134322035171
15;31.729835402268392
16;31.189714645770746
17;30.63597616605381
18;30.082646022561978
19;29.561280487757212
0;29.039073980072587
1;28.515214363549674
2;27.96796729121621
3;27.55248359712705
4;27.080122737082288
5;26.60993337849634
6;26.151255891514563
7;25.73806543022661
8;25.320297371199096
9;24.934419395170753
10;24.560418552615214
11;24.164738809572608
12;23.837261305089285
13;23.48915821764899
14;23.199284664522533
15;22.915268963122973
16;22.580160134347278
17;22.314913755270982
18;22.041009386280297
19;21.733499536447304
0;21.551899645607087
1;21.279612080901302
2;21.08963112887147
3;20.855440623548205
4;20.64940210423666
5;20.408723382366006
6;20.136741788297698
7;19.978309065060053
8;19.777195866748794
9;19.54202788301163
10;19.386419869670757
11;19.233806571732227
12;19.07129379017748
13;18.854074096425148
14;18.747009751716398
15;18.60092055946014
16;18.40921457887978
17;18.289265465873097
18;18.189067826943162
19;18.00717215389669
0;17.883100897494046
1;17.711978458797095
2;17.63021689893309
3;17.516180427596915
4;17.396069096639355
5;17.256396422387947
6;17.162057420075236
7;17.03623363134504
8;16.958089289620624
9;16.896860364019446
10;16.761046593598635
11;16.703121007426475
12;16.60965497287658
13;16.529609539747156
14;16.423433988266172
15;16.4101617996703
16;16.232228821079826
17;16.243084909505505
18;16.1374244907595
19;16.064896503452413
0;16.014494057321617
1;15.89248409123046
2;15.876489266758083
3;15.810236580940447
4;15.7396388665492
5;15.739644223847378
6;15.635459175734997
7;15.574442541427647
8;15.58099610804352
9;15.472481471787027
10;15.491395526960666
11;15.420652992420328
12;15.415202811155265
13;15.385510549347803
14;15.329317111791894
15;15.267014351445063
16;15.26668260496059
17;15.174320249162419
18;15.134427960700043
19;15.12001986390406
0;15.047314603424615
1;15.08430991128192
2;15.05769688143592
3;15.023959733019897
4;15.003090340653179
5;14.913063304180342
6;14.897922631005514
7;14.874917504006055
8;14.865867019876626
9;14.871188772346088
10;14.749866569227313
11;14.809809213055603
12;14.769359521655202
13;14.686187660012877
14;14.732147078773439
15;14.700024029924414
16;14.668493016721937
17;14.693781724783276
18;14.661695279335289
19;14.636460222742622
0;14.610681193667732
1;14.55946392354593
2;14.586084681129643
3;14.589771784093005
4;14.481066949352343
5;14.506033784701076
6;14.490998564041405
7;14.440141578143493
8;14.525703073776123
9;14.493730895694874
10;14.42807812912433
11;14.456434055079049
12;14.442966244531117
13;14.365770354321466
14;14.35533486606996
15;14.358314068962581
16;14.338386512315259
17;14.363647253292958
18;14.305748800261165
19;14.326467210973265
0;14.278167037102312
1;14.286854881430889
2;14.233984275347446
3;14.261065299252559
4;14.220025370932376
5;14.243432271793477
6;14.182120638875922
7;14.180032146504033
8;14.229086764823757
9;14.173242736394732
10;14.130927890256384
11;14.150969996249401
12;14.162787632658484
13;14.11319345367746
14;14.144559695436175
15;14.12428183086483
16;14.06199990071036
17;14.101834183586144
18;14.098773971625178
19;14.10054045720856
0;14.122581125512365
1;14.040410050847422
2;14.045576104867465
3;14.013782339900352
4;14.019911148910495
5;14.07869973216491
