epoch;loss
0;50,22809314179672
1;48,52220551123005
2;47,57166480621561
3;46,9308824411292
4;46,33675895905186
5;45,80902365485984
6;45,31179402879704
7;44,88161938450813
8;44,44336058364313
9;44,039888928280874
10;43,607590480638535
11;43,23795723055032
12;42,84018031847111
13;42,4695615072215
14;42,066954736542826
15;41,70814602231103
16;41,32755797035573
17;40,954653689433016
18;40,59954064125506
19;40,24563455284286
0;39,91647850421931
1;39,59624918446055
2;39,231830005430396
3;38,89906743879602
4;38,5441489238519
5;38,24661070111086
6;37,92585875010056
7;37,603267533155325
8;37,26720646964844
9;36,938273940391326
10;36,61998478548898
11;36,29867295204672
12;36,00324756002055
13;35,66748155331012
14;35,32649539640723
15;34,99107254669571
16;34,73109802188873
17;34,39307273339492
18;34,05181356736452
19;33,74867008548047
0;33,45251415194998
1;33,15521439148143
2;32,84979991433148
3;32,5272396946587
4;32,26373967913309
5;31,97064006004478
6;31,634576210267962
7;31,372824925718998
8;31,09215797101203
9;30,792857765446854
10;30,526133307435707
11;30,182114328129312
12;29,905078730192322
13;29,614340688053698
14;29,34078865477319
15;29,01235225486079
16;28,757535979463317
17;28,475714395444005
18;28,193329063449426
19;27,941900250419287
0;27,65078709563133
1;27,345865531774912
2;27,078717751289773
3;26,79805116914281
4;26,52483850218754
5;26,26879828708888
6;26,029685945665967
7;25,746352120598
8;25,486378021840434
9;25,222830044034204
10;24,97732174673972
11;24,72062073155077
12;24,44511824517547
13;24,269851168568483
14;23,986863630330017
15;23,76440177680821
16;23,49975105030326
17;23,23118330532138
18;23,031865819689163
19;22,80450905705132
0;22,54609727865328
1;22,347341798391984
2;22,134422252566242
3;21,90204228574675
4;21,697248100607606
5;21,5441557018473
6;21,382886890872722
7;21,191100780260197
8;20,969167370376958
9;20,77753618385198
10;20,638412023258283
11;20,472560191559733
12;20,293701121884165
13;20,10596397616659
14;19,957743113357644
15;19,812350978640627
16;19,68993151389551
17;19,587956197271627
18;19,39315836800737
19;19,340804492460794
0;19,179228706501362
1;19,07214323211833
2;18,87379696548668
3;18,754606741492108
4;18,64644279304274
5;18,592221350528558
